CSHL_ID;CSHL_PREP_DATE;CSHL_PREP_USER_ID;CSHL_SALE_DATE;CSHL_SALE_USER_ID;CSHL_SUMMA;CSHL_PAID_SUMMA;CSHL_WAYPAYMENT;CSHL_CLI_ID;CSHL_FISKAL_ID;CSHL_STATUS;CSHL_ORDERNUMBER;CSHL_DISKT_ID;CSHL_ORDERCOMMENT;CSHL_CSHS_ID;CSHL_BEARER_NAME;CSHL_BEARER_TYPE;CSHL_FINANCELIST_ID;CSHL_FISKAL_V_ID;CSHL_FISKAL_NUMB;CSHL_STORNO_FISKAL;CSHL_STORNO_USER_ID;CSHL_STORNO_DATE;CSHL_STORNO_CSHL_ID;CSHL_BEARER_TRANZ_ID;CSHL_MANAGER_ID;CSHL_ADD_TNODID;CSHL_CLI_AMOUNT;CSHL_APPL_TYPE;CSHL_DISKT_COMMENT;CSHL_ACCOUNT_ID;CSHL_PREP_PSAL_ID;CSHL_PREP_DATE_END;CSHL_BONUS_TNODID;CSHL_BONUS_FINANCELIST_ID;CSHL_ORDERVIP;CSHL_ORG_ID;CSHL_PAYMENT_INFO;CSHL_WORK_STATUS;CSHL_BONUS_USE_FINANCELIST_ID;CSHL_REMOTE_PSAL_ID;CSHL_REMOTE_CSHS_ID;CSHL_REMOTE_DATE;CSHL_BONUS_INFO;CSHL_PREP_TMP_PSAL_ID;CSHL_REMOTE_DATE_CLI;CSHL_AGN_ID;CSHL_AGN_FINANCELIST_ID;
4085905;11/25/2018 6:51:46 AM;24;11/25/2018 6:51:44 AM;24;400;;8;;;0;4085905;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085907;11/25/2018 7:02:38 AM;24;11/25/2018 7:02:36 AM;24;400;;8;;;0;4085907;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085909;11/25/2018 7:12:54 AM;24;11/25/2018 7:12:52 AM;24;400;;8;;;0;4085909;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085911;11/25/2018 7:18:51 AM;24;11/25/2018 7:18:49 AM;24;400;;8;;;0;4085911;;;4085654;;;0;;;;;;4087398;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085913;11/25/2018 7:19:25 AM;24;11/25/2018 7:19:23 AM;24;400;;8;;;0;4085913;;;4085654;;;0;;;;;;4089068;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085915;11/25/2018 7:19:31 AM;24;11/25/2018 7:19:29 AM;24;400;;8;;;0;4085915;;;4085654;;;0;;;;;;4089076;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085917;11/25/2018 7:19:36 AM;24;11/25/2018 7:19:34 AM;24;400;;8;;;0;4085917;;;4085654;;;0;;;;;;4089082;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085919;11/25/2018 7:19:41 AM;24;11/25/2018 7:19:39 AM;24;400;;8;;;0;4085919;;;4085654;;;0;;;;;;4089088;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085921;11/25/2018 7:19:46 AM;24;11/25/2018 7:19:44 AM;24;400;;8;;;0;4085921;;;4085654;;;0;;;;;;4089092;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085923;11/25/2018 7:19:51 AM;24;11/25/2018 7:19:49 AM;24;400;;8;;;0;4085923;;;4085654;;;0;;;;;;4089106;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085925;11/25/2018 7:19:56 AM;24;11/25/2018 7:19:54 AM;24;400;;8;;;0;4085925;;;4085654;;;0;;;;;;4089122;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085927;11/25/2018 7:20:01 AM;24;11/25/2018 7:19:59 AM;24;400;;8;;;0;4085927;;;4085654;;;0;;;;;;4089139;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085929;11/25/2018 7:20:06 AM;24;11/25/2018 7:20:04 AM;24;400;;8;;;0;4085929;;;4085654;;;0;;;;;;4089168;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085931;11/25/2018 7:20:11 AM;24;11/25/2018 7:20:09 AM;24;400;;8;;;0;4085931;;;4085654;;;0;;;;;;4089172;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085933;11/25/2018 7:20:16 AM;24;11/25/2018 7:20:14 AM;24;400;;8;;;0;4085933;;;4085654;;;0;;;;;;4089174;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085935;11/25/2018 7:20:21 AM;24;11/25/2018 7:20:19 AM;24;400;;8;;;0;4085935;;;4085654;;;0;;;;;;4089180;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085937;11/25/2018 7:22:09 AM;24;11/25/2018 7:22:07 AM;24;200;;8;;;0;4085937;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085939;11/25/2018 7:24:15 AM;24;11/25/2018 7:24:13 AM;24;400;;8;;;0;4085939;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085941;11/25/2018 7:24:36 AM;24;11/25/2018 7:24:34 AM;24;400;;8;;;0;4085941;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085943;11/25/2018 7:24:41 AM;24;11/25/2018 7:24:39 AM;24;400;;8;;;0;4085943;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085945;11/25/2018 7:24:46 AM;24;11/25/2018 7:24:44 AM;24;400;;8;;;0;4085945;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085947;11/25/2018 7:24:51 AM;24;11/25/2018 7:24:49 AM;24;400;;8;;;0;4085947;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085949;11/25/2018 7:24:56 AM;24;11/25/2018 7:24:54 AM;24;400;;8;;;0;4085949;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085951;11/25/2018 7:25:05 AM;24;11/25/2018 7:25:03 AM;24;400;;8;;;0;4085951;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085953;11/25/2018 7:27:06 AM;24;11/25/2018 7:27:04 AM;24;400;;8;;;0;4085953;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085955;11/25/2018 7:32:53 AM;24;11/25/2018 7:32:51 AM;24;400;;8;;;0;4085955;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085957;11/25/2018 7:41:21 AM;24;11/25/2018 7:41:19 AM;24;400;;8;;;0;4085957;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085959;11/25/2018 7:43:00 AM;24;11/25/2018 7:42:58 AM;24;400;;8;;;0;4085959;;;4085654;;;0;;;;;;4087402;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085961;11/25/2018 7:44:16 AM;24;11/25/2018 7:44:14 AM;24;900;;8;;;0;4085961;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085963;11/25/2018 7:44:28 AM;24;11/25/2018 7:44:26 AM;24;200;;8;;;0;4085963;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085965;11/25/2018 7:51:57 AM;24;11/25/2018 7:51:55 AM;24;400;;8;;;0;4085965;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085967;11/25/2018 7:55:47 AM;24;11/25/2018 7:55:45 AM;24;400;;8;;;0;4085967;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085969;11/25/2018 7:56:16 AM;24;11/25/2018 7:56:14 AM;24;400;;8;;;0;4085969;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085971;11/25/2018 7:59:54 AM;24;11/25/2018 7:59:52 AM;24;900;;8;;;0;4085971;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085973;11/25/2018 8:00:01 AM;24;11/25/2018 7:59:59 AM;24;900;;8;;;0;4085973;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085975;11/25/2018 8:00:22 AM;24;11/25/2018 8:00:20 AM;24;200;;8;;;0;4085975;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085977;11/25/2018 8:01:46 AM;24;11/25/2018 8:01:44 AM;24;400;;8;;;0;4085977;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085979;11/25/2018 8:01:51 AM;24;11/25/2018 8:01:49 AM;24;400;;8;;;0;4085979;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085981;11/25/2018 8:01:56 AM;24;11/25/2018 8:01:54 AM;24;400;;8;;;0;4085981;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085983;11/25/2018 8:02:01 AM;24;11/25/2018 8:01:59 AM;24;400;;8;;;0;4085983;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085985;11/25/2018 8:02:06 AM;24;11/25/2018 8:02:04 AM;24;400;;8;;;0;4085985;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085987;11/25/2018 8:06:20 AM;24;11/25/2018 8:06:18 AM;24;900;;8;;;0;4085987;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085989;11/25/2018 8:06:26 AM;24;11/25/2018 8:06:24 AM;24;900;;8;;;0;4085989;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085991;11/25/2018 8:06:31 AM;24;11/25/2018 8:06:29 AM;24;400;;8;;;0;4085991;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085993;11/25/2018 8:12:15 AM;24;11/25/2018 8:12:13 AM;24;400;;8;;;0;4085993;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085995;11/25/2018 8:12:21 AM;24;11/25/2018 8:12:19 AM;24;400;;8;;;0;4085995;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085997;11/25/2018 8:12:54 AM;24;11/25/2018 8:12:52 AM;24;400;;8;;;0;4085997;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4085999;11/25/2018 8:13:16 AM;24;11/25/2018 8:13:14 AM;24;400;;8;;;0;4085999;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086001;11/25/2018 8:13:35 AM;24;11/25/2018 8:13:33 AM;24;400;;8;;;0;4086001;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086003;11/25/2018 8:13:41 AM;24;11/25/2018 8:13:39 AM;24;400;;8;;;0;4086003;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086005;11/25/2018 8:14:03 AM;24;11/25/2018 8:14:01 AM;24;400;;8;;;0;4086005;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086007;11/25/2018 8:15:39 AM;24;11/25/2018 8:15:37 AM;24;400;;8;;;0;4086007;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086009;11/25/2018 8:16:23 AM;24;11/25/2018 8:16:21 AM;24;400;;8;;;0;4086009;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086011;11/25/2018 8:16:31 AM;24;11/25/2018 8:16:29 AM;24;400;;8;;;0;4086011;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086013;11/25/2018 8:18:38 AM;24;11/25/2018 8:18:36 AM;24;400;;8;;;0;4086013;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086015;11/25/2018 8:18:46 AM;24;11/25/2018 8:18:44 AM;24;400;;8;;;0;4086015;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086017;11/25/2018 8:19:07 AM;24;11/25/2018 8:19:05 AM;24;900;;8;;;0;4086017;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086019;11/25/2018 8:19:16 AM;24;11/25/2018 8:19:14 AM;24;900;;8;;;0;4086019;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086021;11/25/2018 8:20:39 AM;24;11/25/2018 8:20:37 AM;24;900;;8;;;0;4086021;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086023;11/25/2018 8:21:33 AM;24;11/25/2018 8:21:30 AM;24;900;;8;;;0;4086023;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086025;11/25/2018 8:22:14 AM;24;11/25/2018 8:22:12 AM;24;400;;8;;;0;4086025;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086027;11/25/2018 8:23:00 AM;24;11/25/2018 8:22:58 AM;24;400;;8;;;0;4086027;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086029;11/25/2018 8:23:27 AM;24;11/25/2018 8:23:25 AM;24;900;;8;;;0;4086029;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086031;11/25/2018 8:23:43 AM;24;11/25/2018 8:23:41 AM;24;200;;8;;;0;4086031;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086033;11/25/2018 8:23:51 AM;24;11/25/2018 8:23:49 AM;24;400;;8;;;0;4086033;;;4085654;;;0;;;;;;4088104;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086035;11/25/2018 8:23:56 AM;24;11/25/2018 8:23:53 AM;24;400;;8;;;0;4086035;;;4085654;;;0;;;;;;4088108;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086037;11/25/2018 8:24:45 AM;24;11/25/2018 8:24:43 AM;24;400;;8;;;0;4086037;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086039;11/25/2018 8:25:09 AM;24;11/25/2018 8:25:06 AM;24;200;;8;;;0;4086039;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086041;11/25/2018 8:25:41 AM;24;11/25/2018 8:25:38 AM;24;400;;8;;;0;4086041;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086043;11/25/2018 8:26:17 AM;24;11/25/2018 8:26:15 AM;24;400;;8;;;0;4086043;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086045;11/25/2018 8:26:26 AM;24;11/25/2018 8:26:24 AM;24;400;;8;;;0;4086045;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086047;11/25/2018 8:26:31 AM;24;11/25/2018 8:26:29 AM;24;400;;8;;;0;4086047;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086049;11/25/2018 8:26:36 AM;24;11/25/2018 8:26:34 AM;24;400;;8;;;0;4086049;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086051;11/25/2018 8:26:41 AM;24;11/25/2018 8:26:39 AM;24;400;;8;;;0;4086051;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086053;11/25/2018 8:26:46 AM;24;11/25/2018 8:26:44 AM;24;400;;8;;;0;4086053;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086055;11/25/2018 8:27:35 AM;24;11/25/2018 8:27:33 AM;24;900;;8;;;0;4086055;;;4085654;;;0;;;;;;4089184;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086057;11/25/2018 8:27:41 AM;24;11/25/2018 8:27:39 AM;24;900;;8;;;0;4086057;;;4085654;;;0;;;;;;4089188;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086059;11/25/2018 8:27:46 AM;24;11/25/2018 8:27:44 AM;24;900;;8;;;0;4086059;;;4085654;;;0;;;;;;4089190;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086061;11/25/2018 8:27:51 AM;24;11/25/2018 8:27:48 AM;24;900;;8;;;0;4086061;;;4085654;;;0;;;;;;4089202;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086063;11/25/2018 8:28:10 AM;24;11/25/2018 8:28:08 AM;24;900;;8;;;0;4086063;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086065;11/25/2018 8:28:16 AM;24;11/25/2018 8:28:14 AM;24;900;;8;;;0;4086065;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086067;11/25/2018 8:28:21 AM;24;11/25/2018 8:28:19 AM;24;900;;8;;;0;4086067;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086069;11/25/2018 8:28:51 AM;24;11/25/2018 8:28:49 AM;24;400;;8;;;0;4086069;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086071;11/25/2018 8:29:40 AM;24;11/25/2018 8:29:37 AM;24;400;;8;;;0;4086071;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086073;11/25/2018 8:29:46 AM;24;11/25/2018 8:29:43 AM;24;900;;8;;;0;4086073;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086075;11/25/2018 8:29:51 AM;24;11/25/2018 8:29:48 AM;24;900;;8;;;0;4086075;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086077;11/25/2018 8:29:56 AM;24;11/25/2018 8:29:53 AM;24;400;;8;;;0;4086077;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086079;11/25/2018 8:30:01 AM;24;11/25/2018 8:29:58 AM;24;400;;8;;;0;4086079;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086081;11/25/2018 8:30:06 AM;24;11/25/2018 8:30:04 AM;24;400;;8;;;0;4086081;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086083;11/25/2018 8:31:02 AM;24;11/25/2018 8:31:00 AM;24;400;;8;;;0;4086083;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086085;11/25/2018 8:31:19 AM;24;11/25/2018 8:31:16 AM;24;400;;8;;;0;4086085;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086087;11/25/2018 8:31:51 AM;24;11/25/2018 8:31:49 AM;24;400;;8;;;0;4086087;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086089;11/25/2018 8:32:09 AM;24;11/25/2018 8:32:07 AM;24;900;;8;;;0;4086089;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086091;11/25/2018 8:32:56 AM;24;11/25/2018 8:32:54 AM;24;400;;8;;;0;4086091;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086093;11/25/2018 8:33:01 AM;24;11/25/2018 8:32:59 AM;24;400;;8;;;0;4086093;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086095;11/25/2018 8:33:06 AM;24;11/25/2018 8:33:04 AM;24;900;;8;;;0;4086095;;;4085654;;;0;;;;;;4087354;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086097;11/25/2018 8:33:15 AM;24;11/25/2018 8:33:13 AM;24;200;;8;;;0;4086097;;;4085654;;;0;;;;;;4087339;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086099;11/25/2018 8:35:00 AM;24;11/25/2018 8:34:58 AM;24;400;;8;;;0;4086099;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086101;11/25/2018 8:36:39 AM;24;11/25/2018 8:36:36 AM;24;200;;8;;;0;4086101;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086103;11/25/2018 8:36:46 AM;24;11/25/2018 8:36:44 AM;24;900;;8;;;0;4086103;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086105;11/25/2018 8:37:03 AM;24;11/25/2018 8:37:01 AM;24;400;;8;;;0;4086105;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086107;11/25/2018 8:37:26 AM;24;11/25/2018 8:37:24 AM;24;400;;8;;;0;4086107;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086109;11/25/2018 8:37:49 AM;24;11/25/2018 8:37:47 AM;24;400;;8;;;0;4086109;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086111;11/25/2018 8:37:56 AM;24;11/25/2018 8:37:54 AM;24;400;;8;;;0;4086111;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086113;11/25/2018 8:39:05 AM;24;11/25/2018 8:39:03 AM;24;200;;8;;;0;4086113;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086115;11/25/2018 8:39:18 AM;24;11/25/2018 8:39:16 AM;24;200;;8;;;0;4086115;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086117;11/25/2018 8:39:34 AM;24;11/25/2018 8:39:32 AM;24;400;;8;;;0;4086117;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086119;11/25/2018 8:39:41 AM;24;11/25/2018 8:39:39 AM;24;400;;8;;;0;4086119;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086121;11/25/2018 8:39:46 AM;24;11/25/2018 8:39:44 AM;24;400;;8;;;0;4086121;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086123;11/25/2018 8:40:26 AM;24;11/25/2018 8:40:23 AM;24;200;;8;;;0;4086123;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086125;11/25/2018 8:40:32 AM;24;11/25/2018 8:40:30 AM;24;400;;8;;;0;4086125;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086127;11/25/2018 8:40:45 AM;24;11/25/2018 8:40:43 AM;24;400;;8;;;0;4086127;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086129;11/25/2018 8:40:51 AM;24;11/25/2018 8:40:48 AM;24;400;;8;;;0;4086129;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086131;11/25/2018 8:40:56 AM;24;11/25/2018 8:40:54 AM;24;400;;8;;;0;4086131;;;4085654;;;0;;;;;;4087463;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086133;11/25/2018 8:41:01 AM;24;11/25/2018 8:40:59 AM;24;400;;8;;;0;4086133;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086135;11/25/2018 8:41:48 AM;24;11/25/2018 8:41:45 AM;24;400;;8;;;0;4086135;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086137;11/25/2018 8:42:09 AM;24;11/25/2018 8:42:07 AM;24;200;;8;;;0;4086137;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086139;11/25/2018 8:42:25 AM;24;11/25/2018 8:42:23 AM;24;400;;8;;;0;4086139;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086141;11/25/2018 8:42:31 AM;24;11/25/2018 8:42:29 AM;24;400;;8;;;0;4086141;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086143;11/25/2018 8:42:36 AM;24;11/25/2018 8:42:34 AM;24;900;;8;;;0;4086143;;;4085654;;;0;;;;;;4087524;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086145;11/25/2018 8:42:43 AM;24;11/25/2018 8:42:40 AM;24;400;;8;;;0;4086145;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086147;11/25/2018 8:42:51 AM;24;11/25/2018 8:42:49 AM;24;900;;8;;;0;4086147;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086149;11/25/2018 8:42:56 AM;24;11/25/2018 8:42:53 AM;24;400;;8;;;0;4086149;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086151;11/25/2018 8:43:01 AM;24;11/25/2018 8:42:58 AM;24;400;;8;;;0;4086151;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086153;11/25/2018 8:43:06 AM;24;11/25/2018 8:43:03 AM;24;400;;8;;;0;4086153;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086155;11/25/2018 8:43:11 AM;24;11/25/2018 8:43:09 AM;24;400;;8;;;0;4086155;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086157;11/25/2018 8:43:16 AM;24;11/25/2018 8:43:13 AM;24;400;;8;;;0;4086157;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086159;11/25/2018 8:43:21 AM;24;11/25/2018 8:43:18 AM;24;400;;8;;;0;4086159;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086161;11/25/2018 8:43:26 AM;24;11/25/2018 8:43:23 AM;24;400;;8;;;0;4086161;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086163;11/25/2018 8:43:31 AM;24;11/25/2018 8:43:29 AM;24;400;;8;;;0;4086163;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4086165;11/25/2018 8:43:36 AM;24;11/25/2018 8:43:33 AM;24;400;;8;;;0;4086165;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
